SITE_ID1,CELL_NAME1,RatBandShort1,SITE_ID2,CELL_NAME,RatBandShort2,HO Execution Successes [#]
B1BOR,TB1BOR2,L08,B5LAC,TB5LAC1,L08,1
B1BOR,TB1BOR2,L08,B5LAC,TB5LAC2,L08,604
B1BOR,TB1BOR2,L08,B5LAC,TB5LAC3,L08,1802
B1BOR,TB1BOR2,L08,B5LEN,TB5LEN1,L08,4781
B1BOR,TB1BOR2,L08,B5LEN,TB5LEN2,L08,558
B1BOR,TB1BOR2,L08,B5LEN,TB5LEN3,L08,9250
B1BOR,TB1BOR2,L08,B5LIE,TB5LIE2,L08,30
B1BOR,TB1BOR2,L08,B5LIE,TB5LIE3,L08,15
B1BOR,TB1BOR2,L08,B5LUB,TB5LUB2,L08,772
B1BOR,TB1BOR2,L08,B5LUB,TB5LUB3,L08,308
B1BOR,TB1BOR2,L08,B5NED,TB5NED1,L08,1129
B1BOR,TB1BOR2,L08,B5NED,VB5NED1,L09,0
B1BOR,TB1BOR2,L08,B5NED,JB5NED1,L18,0
B1BOR,TB1BOR2,L08,B5NEI,TB5NEI1,L08,19
B1BOR,TB1BOR2,L08,B5NES,TB5NES4,L08,0
B1BOR,TB1BOR2,L08,B5OSU,TB5OSU2,L08,269
B1BOR,TB1BOR2,L08,B5PEC,TB5PEC1,L08,4480
B1BOR,TB1BOR2,L08,B5PEC,TB5PEC2,L08,54722
B1BOR,TB1BOR2,L08,B5PEC,TB5PEC3,L08,2229
B1BOR,TB1BOR2,L08,B5PEC,VB5PEC3,L09,1
B1BOR,TB1BOR2,L08,B5PEC,JB5PEC2,L18,0
B1BOR,TB1BOR2,L08,B5PEC,JB5PEC3,L18,3
B1BOR,TB1BOR2,L08,B5UDE,TB5UDE2,L08,604
B1BOR,TB1BOR2,L08,B5UDE,VB5UDE2,L09,4
B1BOR,TB1BOR2,L08,B5VIG,TB5VIG2,L08,1454
B1BOR,TB1BOR2,L08,B5VRA,TB5VRA1,L08,5191
B1BOR,TB1BOR2,L08,B5VRA,TB5VRA2,L08,10203
B1BOR,TB1BOR2,L08,B5VRA,TB5VRA3,L08,482
B1BOR,TB1BOR2,L08,B5ZNI,TB5ZNI2,L08,240
B1BOR,TB1BOR2,L08,B5ZNI,TB5ZNI3,L08,230
B1BOR,VB1BOR1,L09,B1BOR,SB1BOR2,L07,946
B1BOR,VB1BOR1,L09,B1BOR,TB1BOR1,L08,1586
B1BOR,VB1BOR1,L09,B1BOR,TB1BOR2,L08,1061
B1BOR,VB1BOR1,L09,B1BOR,JB1BOR2,L18,7
B1BOR,VB1BOR1,L09,B1BUD,VB1BUD1,L09,101
B1BOR,VB1BOR1,L09,B1DRO,VB1DRO1,L09,3703
B1BOR,VB1BOR1,L09,B1DRO,VB1DRO2,L09,436
B1BOR,VB1BOR1,L09,B1NLS,TB1NLS3,L08,31
B1BOR,VB1BOR1,L09,B1NLS,VB1NLS1,L09,31
B1BOR,VB1BOR1,L09,B1NLS,VB1NLS3,L09,387
B1BOR,VB1BOR1,L09,B1SVE,VB1SVE1,L09,773
B1BOR,VB1BOR1,L09,B1SVE,VB1SVE2,L09,2641
B1BOR,VB1BOR1,L09,B1SVE,VB1SVE3,L09,6884
B1BOR,VB1BOR1,L09,B1SVE,JB1SVE2,L18,162
B1BOR,VB1BOR1,L09,B1SVE,JB1SVE3,L18,890
B1BOR,VB1BOR1,L09,B3JES,VB3JES1,L09,26
B1BOR,VB1BOR1,L09,B4BOT,VB4BOT1,L09,1156
B1BOR,VB1BOR1,L09,B4DUB,VB4DUB2,L09,14
B1BOR,VB1BOR1,L09,B4HOD,TB4HOD1,L08,13
B1BOR,VB1BOR1,L09,B4ILK,TB4ILK2,L08,3
B1BOR,VB1BOR1,L09,B4ILK,VB4ILK1,L09,3706
B1BOR,VB1BOR1,L09,B4ILK,VB4ILK3,L09,579
B1BOR,VB1BOR1,L09,B4LAC,TB4LAC2,L08,1866
B1BOR,VB1BOR1,L09,B4LAC,JB4LAC2,L18,52
B1BOR,VB1BOR1,L09,B4MLD,VB4MLD1,L09,170
B1BOR,VB1BOR1,L09,B4MLD,VB4MLD3,L09,571
B1BOR,VB1BOR1,L09,B4PUP,VB4PUP1,L09,371
B1BOR,VB1BOR2,L09,B1BOR,SB1BOR1,L07,876
B1BOR,VB1BOR2,L09,B1BOR,TB1BOR1,L08,228
B1BOR,VB1BOR2,L09,B1BOR,TB1BOR2,L08,5975
B1BOR,VB1BOR2,L09,B1BOR,JB1BOR1,L18,6
B1BOR,VB1BOR2,L09,B1BUI,VB1BUI1,L09,1264
B1BOR,VB1BOR2,L09,B1DRO,VB1DRO1,L09,1226
B1BOR,VB1BOR2,L09,B1NLS,TB1NLS1,L08,299
B1BOR,VB1BOR2,L09,B1NLS,VB1NLS1,L09,4217
B1BOR,VB1BOR2,L09,B1NLS,VB1NLS2,L09,10151
B1BOR,VB1BOR2,L09,B1NLS,VB1NLS3,L09,651
B1BOR,VB1BOR2,L09,B1NLS,JB1NLS1,L18,50
B1BOR,VB1BOR2,L09,B1NLS,JB1NLS3,L18,178
B1BOR,VB1BOR2,L09,B1NSV,VB1NSV1,L09,2670
B1BOR,VB1BOR2,L09,B1NSV,VB1NSV2,L09,98
B1BOR,VB1BOR2,L09,B1NSV,VB1NSV3,L09,1034
B1BOR,VB1BOR2,L09,B1NSV,JB1NSV1,L18,110
B1BOR,VB1BOR2,L09,B1PAL,VB1PAL2,L09,501
B1BOR,VB1BOR2,L09,B1PAL,VB1PAL3,L09,664
B1BOR,VB1BOR2,L09,B1PAL,JB1PAL2,L18,395
B1BOR,VB1BOR2,L09,B1RDL,VB1RDL2,L09,20
B1BOR,VB1BOR2,L09,B1RYB,VB1RYB2,L09,366
B1BOR,VB1BOR2,L09,B1SVE,TB1SVE2,L08,285
B1BOR,VB1BOR2,L09,B1SVE,VB1SVE2,L09,4962
B1BOR,VB1BOR2,L09,B1SVE,VB1SVE3,L09,13
B1BOR,VB1BOR2,L09,B1SVE,JB1SVE2,L18,1793
B1BOR,VB1BOR2,L09,B1ZIZ,TB1ZIZ2,L08,469
B1BOR,VB1BOR2,L09,B1ZIZ,VB1ZIZ2,L09,1683
B1BOR,VB1BOR2,L09,B1ZIZ,VB1ZIZ3,L09,513
B1BOR,VB1BOR2,L09,B4BOT,VB4BOT1,L09,450
B1BOR,VB1BOR2,L09,B4BOT,VB4BOT2,L09,2217
B1BOR,VB1BOR2,L09,B4DEK,VB4DEK1,L09,39
B1BOR,VB1BOR2,L09,B4DON,VB4DON2,L09,18
B1BOR,VB1BOR2,L09,B4FUL,VB4FUL1,L09,112
B1BOR,VB1BOR2,L09,B4ILK,VB4ILK2,L09,2144
B1BOR,VB1BOR2,L09,B4JAM,VB4JAM2,L09,36
B1BOR,VB1BOR2,L09,B4JMN,VB4JMN1,L09,4
B1BOR,VB1BOR2,L09,B4JUR,VB4JUR3,L09,46
B1BOR,VB1BOR2,L09,B4LAC,VB4LAC2,L09,69
B1BOR,VB1BOR2,L09,B5BUD,VB5BUD2,L09,47
B1BOR,VB1BOR2,L09,B5BUD,VB5BUD3,L09,666
B1BOR,VB1BOR2,L09,B5CER,VB5CER1,L09,27
B1BOR,VB1BOR2,L09,B5EIN,TB5EIN3,L08,690
B1BOR,VB1BOR2,L09,B5EIN,VB5EIN2,L09,2011
B1BOR,VB1BOR2,L09,B5EIN,VB5EIN3,L09,7166
B1BOR,VB1BOR2,L09,B5EIP,TB5EIP1,L08,89
B1BOR,VB1BOR2,L09,B5EIP,JB5EIP1,L18,108
B1BOR,VB1BOR2,L09,B5HAL,VB5HAL1,L09,447
B1BOR,VB1BOR2,L09,B5INE,TB5INE3,L08,191
B1BOR,VB1BOR2,L09,B5JAS,VB5JAS2,L09,116
B1BOR,VB1BOR2,L09,B5JAS,VB5JAS3,L09,60
B1BOR,VB1BOR2,L09,B5JAZ,VB5JAZ1,L09,413
B1BOR,VB1BOR2,L09,B5JAZ,VB5JAZ3,L09,2009
B1BOR,VB1BOR2,L09,B5KOZ,VB5KOZ3,L09,1271
B1BOR,VB1BOR2,L09,B5KPC,VB5KPC1,L09,191
B1BOR,VB1BOR2,L09,B5KPC,VB5KPC2,L09,115
B1BOR,VB1BOR2,L09,B5KPC,VB5KPC3,L09,3893
B1BOR,VB1BOR2,L09,B5LAC,VB5LAC3,L09,1038
B1BOR,VB1BOR2,L09,B5LEN,VB5LEN1,L09,4608
B1BOR,VB1BOR2,L09,B5LEN,VB5LEN2,L09,66
B1BOR,VB1BOR2,L09,B5LEN,VB5LEN3,L09,4962
B1BOR,VB1BOR2,L09,B5LUB,VB5LUB2,L09,173
B1BOR,VB1BOR2,L09,B5NED,VB5NED1,L09,228
B1BOR,VB1BOR2,L09,B5NED,JB5NED1,L18,1
B1BOR,VB1BOR2,L09,B5PEC,TB5PEC1,L08,277
B1BOR,VB1BOR2,L09,B5PEC,TB5PEC2,L08,27
B1BOR,VB1BOR2,L09,B5PEC,TB5PEC3,L08,273
B1BOR,VB1BOR2,L09,B5PEC,VB5PEC1,L09,2864
B1BOR,VB1BOR2,L09,B5PEC,VB5PEC2,L09,2141
B1BOR,VB1BOR2,L09,B5PEC,VB5PEC3,L09,5299
B1BOR,VB1BOR2,L09,B5PEC,JB5PEC3,L18,51
B1BOR,VB1BOR2,L09,B5SUS,VB5SUS3,L09,27
B1BOR,VB1BOR2,L09,B5UDE,VB5UDE2,L09,931
B1BOR,VB1BOR2,L09,B5UDE,VB5UDE3,L09,15
B1BOR,VB1BOR2,L09,B5VIG,VB5VIG2,L09,1136
B1BOR,VB1BOR2,L09,B5VRA,TB5VRA1,L08,86
B1BOR,VB1BOR2,L09,B5VRA,VB5VRA1,L09,4938
B1BOR,VB1BOR2,L09,B5VRA,VB5VRA2,L09,773
B1BOR,VB1BOR2,L09,B5ZNI,VB5ZNI2,L09,213
B1BOR,JB1BOR1,L18,B1BOR,SB1BOR1,L07,1211
B1BOR,JB1BOR1,L18,B1BOR,TB1BOR1,L08,1165
B1BOR,JB1BOR1,L18,B1BOR,TB1BOR2,L08,216
B1BOR,JB1BOR1,L18,B1BOR,VB1BOR2,L09,52
B1BOR,JB1BOR1,L18,B1DRO,TB1DRO1,L08,51
B1BOR,JB1BOR1,L18,B1DRO,JB1DRO1,L18,1135
B1BOR,JB1BOR1,L18,B1NLS,JB1NLS1,L18,478
B1BOR,JB1BOR1,L18,B1NLS,JB1NLS3,L18,83
B1BOR,JB1BOR1,L18,B1SVE,JB1SVE1,L18,94
B1BOR,JB1BOR1,L18,B1SVE,JB1SVE2,L18,4912
B1BOR,JB1BOR1,L18,B1SVE,JB1SVE3,L18,5097
B1BOR,JB1BOR1,L18,B4BOT,JB4BOT1,L18,1093
B1BOR,JB1BOR1,L18,B4DUC,JB4DUC2,L18,144
B1BOR,JB1BOR1,L18,B4ILK,JB4ILK1,L18,1855
B1BOR,JB1BOR1,L18,B4ILK,JB4ILK3,L18,408
B1BOR,JB1BOR1,L18,B4JAM,JB4JAM2,L18,12
B1BOR,JB1BOR1,L18,B4LAC,TB4LAC2,L08,207
B1BOR,JB1BOR1,L18,B4LAC,JB4LAC2,L18,1407
B1BOR,JB1BOR1,L18,B4MLD,JB4MLD2,L18,178
B1BOR,JB1BOR1,L18,B5PEC,JB5PEC3,L18,107
B1BOR,JB1BOR2,L18,B1BOR,SB1BOR1,L07,55
B1BOR,JB1BOR2,L18,B1BOR,SB1BOR2,L07,4193
B1BOR,JB1BOR2,L18,B1BOR,TB1BOR1,L08,89
B1BOR,JB1BOR2,L18,B1BOR,TB1BOR2,L08,4270
B1BOR,JB1BOR2,L18,B1BOR,JB1BOR1,L18,1303
B1BOR,JB1BOR2,L18,B1KUP,JB1KUP3,L18,231
B1BOR,JB1BOR2,L18,B1NLS,TB1NLS1,L08,26
B1BOR,JB1BOR2,L18,B1NLS,JB1NLS1,L18,10229
B1BOR,JB1BOR2,L18,B1NLS,JB1NLS2,L18,3845
B1BOR,JB1BOR2,L18,B1NLS,JB1NLS3,L18,1306
B1BOR,JB1BOR2,L18,B1NSV,JB1NSV1,L18,1845
B1BOR,JB1BOR2,L18,B1NSV,JB1NSV2,L18,561
B1BOR,JB1BOR2,L18,B1NSV,JB1NSV3,L18,5631
B1BOR,JB1BOR2,L18,B1PAL,JB1PAL2,L18,2414
B1BOR,JB1BOR2,L18,B1RP1,JB1RP11,L18,74
B1BOR,JB1BOR2,L18,B1RYB,JB1RYB2,L18,183
B1BOR,JB1BOR2,L18,B1SVE,JB1SVE2,L18,17682
B1BOR,JB1BOR2,L18,B1SVE,JB1SVE3,L18,31
B1BOR,JB1BOR2,L18,B1ZIZ,TB1ZIZ2,L08,179
B1BOR,JB1BOR2,L18,B1ZIZ,JB1ZIZ2,L18,194
B1BOR,JB1BOR2,L18,B1ZIZ,JB1ZIZ3,L18,2005
B1BOR,JB1BOR2,L18,B4BOT,JB4BOT1,L18,285
B1BOR,JB1BOR2,L18,B4BOT,JB4BOT2,L18,303
B1BOR,JB1BOR2,L18,B4DUC,JB4DUC2,L18,594
B1BOR,JB1BOR2,L18,B4ILK,JB4ILK2,L18,189
B1BOR,JB1BOR2,L18,B4JAM,JB4JAM2,L18,329
B1BOR,JB1BOR2,L18,B5EIN,JB5EIN2,L18,436
B1BOR,JB1BOR2,L18,B5EIN,JB5EIN3,L18,1387
B1BOR,JB1BOR2,L18,B5LEN,JB5LEN1,L18,929
B1BOR,JB1BOR2,L18,B5LEN,JB5LEN2,L18,428
B1BOR,JB1BOR2,L18,B5LEN,JB5LEN3,L18,243
B1BOR,JB1BOR2,L18,B5PEC,TB5PEC3,L08,78
B1BOR,JB1BOR2,L18,B5PEC,JB5PEC3,L18,436
B1BOR,JB1BOR2,L18,B5VRA,JB5VRA1,L18,323
B1BUD,TB1BUD1,L08,B1BOR,TB1BOR1,L08,221
B1BUD,TB1BUD1,L08,B1BUD,SB1BUD1,L07,2869
B1BUD,TB1BUD1,L08,B1BUD,TB1BUD2,L08,3391
B1BUD,TB1BUD1,L08,B1BUD,VB1BUD2,L09,12
B1BUD,TB1BUD1,L08,B1BUD,JB1BUD2,L18,51
B1BUD,TB1BUD1,L08,B1BUI,TB1BUI1,L08,392
B1BUD,TB1BUD1,L08,B1BUI,TB1BUI2,L08,8009
B1BUD,TB1BUD1,L08,B1DRO,TB1DRO1,L08,554
B1BUD,TB1BUD1,L08,B1KON,TB1KON3,L08,269
B1BUD,TB1BUD1,L08,B1LAN,TB1LAN2,L08,2496
B1BUD,TB1BUD1,L08,B1SVE,TB1SVE1,L08,803
B1BUD,TB1BUD1,L08,B1SVE,TB1SVE3,L08,514
B1BUD,TB1BUD1,L08,B1SVE,JB1SVE3,L18,302
B1BUD,TB1BUD1,L08,B2DOL,TB2DOL3,L08,38
B1BUD,TB1BUD1,L08,B2DOL,VB2DOL3,L09,0
B1BUD,TB1BUD1,L08,B2EUR,TB2EUR1,L08,47
B1BUD,TB1BUD1,L08,B3DER,TB3DER3,L08,64
B1BUD,TB1BUD1,L08,B4BOT,TB4BOT1,L08,7
B1BUD,TB1BUD1,L08,B4BOT,VB4BOT1,L09,0
B1BUD,TB1BUD1,L08,B4LAC,TB4LAC2,L08,24
B1BUD,TB1BUD1,L08,B4PUP,TB4PUP1,L08,488
B1BUD,TB1BUD2,L08,B1BOR,TB1BOR1,L08,47
B1BUD,TB1BUD2,L08,B1BUD,SB1BUD2,L07,16447
B1BUD,TB1BUD2,L08,B1BUD,TB1BUD1,L08,3466
B1BUD,TB1BUD2,L08,B1BUD,VB1BUD1,L09,13
B1BUD,TB1BUD2,L08,B1BUD,JB1BUD1,L18,100
B1BUD,TB1BUD2,L08,B1DRO,TB1DRO1,L08,634
B1BUD,TB1BUD2,L08,B1DRO,TB1DRO2,L08,10903
B1BUD,TB1BUD2,L08,B1LAN,TB1LAN2,L08,3065
B1BUD,TB1BUD2,L08,B1LAN,TB1LAN3,L08,3497
B1BUD,TB1BUD2,L08,B1PRV,TB1PRV1,L08,101
B1BUD,TB1BUD2,L08,B1PRV,TB1PRV3,L08,13882
B1BUD,TB1BUD2,L08,B1PRV,JB1PRV3,L18,194
B1BUD,TB1BUD2,L08,B1SVE,JB1SVE3,L18,70
B1BUD,TB1BUD2,L08,B3DER,TB3DER3,L08,763
B1BUD,TB1BUD2,L08,B3JEL,TB3JEL2,L08,13165
B1BUD,TB1BUD2,L08,B3LIM,TB3LIM1,L08,465
B1BUD,TB1BUD2,L08,B3LIM,TB3LIM2,L08,13582
B1BUD,TB1BUD2,L08,B3VLR,TB3VLR2,L08,725
B1BUD,TB1BUD2,L08,B4DUB,TB4DUB2,L08,48
B1BUD,TB1BUD2,L08,B4DUC,TB4DUC1,L08,5751
B1BUD,TB1BUD2,L08,B4DUC,TB4DUC2,L08,4382
B1BUD,TB1BUD2,L08,B4DUC,TB4DUC3,L08,720
B1BUD,TB1BUD2,L08,B4POL,TB4POL1,L08,376
B1BUD,VB1BUD1,L09,B1BOR,VB1BOR1,L09,133
B1BUD,VB1BUD1,L09,B1BUD,SB1BUD2,L07,1434
B1BUD,VB1BUD1,L09,B1BUD,TB1BUD1,L08,1089
B1BUD,VB1BUD1,L09,B1BUD,TB1BUD2,L08,73
B1BUD,VB1BUD1,L09,B1BUD,JB1BUD2,L18,56
B1BUD,VB1BUD1,L09,B1BUI,VB1BUI1,L09,16
B1BUD,VB1BUD1,L09,B1BUI,VB1BUI2,L09,4768
B1BUD,VB1BUD1,L09,B1DRO,VB1DRO1,L09,326
B1BUD,VB1BUD1,L09,B1LAN,VB1LAN2,L09,757
B1BUD,VB1BUD1,L09,B1SVE,VB1SVE1,L09,115
B1BUD,VB1BUD1,L09,B1SVE,VB1SVE3,L09,195
B1BUD,VB1BUD1,L09,B2DOL,VB2DOL3,L09,7
B1BUD,VB1BUD1,L09,B4BOT,VB4BOT1,L09,21
B1BUD,VB1BUD2,L09,B1BUD,SB1BUD1,L07,2131
B1BUD,VB1BUD2,L09,B1BUD,TB1BUD1,L08,102
B1BUD,VB1BUD2,L09,B1BUD,TB1BUD2,L08,2194
B1BUD,VB1BUD2,L09,B1BUD,JB1BUD1,L18,53
B1BUD,VB1BUD2,L09,B1BUI,VB1BUI2,L09,387
B1BUD,VB1BUD2,L09,B1DRO,TB1DRO2,L08,15
B1BUD,VB1BUD2,L09,B1DRO,VB1DRO1,L09,342
B1BUD,VB1BUD2,L09,B1DRO,VB1DRO2,L09,6485
B1BUD,VB1BUD2,L09,B1LAN,TB1LAN2,L08,55
B1BUD,VB1BUD2,L09,B1LAN,VB1LAN2,L09,1124
B1BUD,VB1BUD2,L09,B1LAN,VB1LAN3,L09,1032
B1BUD,VB1BUD2,L09,B1PRV,TB1PRV3,L08,100
B1BUD,VB1BUD2,L09,B1PRV,VB1PRV1,L09,2
B1BUD,VB1BUD2,L09,B1PRV,VB1PRV3,L09,8101
B1BUD,VB1BUD2,L09,B1PRV,JB1PRV3,L18,302
B1BUD,VB1BUD2,L09,B3DER,VB3DER3,L09,233
B1BUD,VB1BUD2,L09,B3JEL,VB3JEL2,L09,11567
B1BUD,VB1BUD2,L09,B3LIM,VB3LIM2,L09,6445
B1BUD,VB1BUD2,L09,B3VLR,VB3VLR2,L09,253
B1BUD,VB1BUD2,L09,B4DUC,TB4DUC2,L08,46
B1BUD,VB1BUD2,L09,B4DUC,VB4DUC1,L09,2593
B1BUD,VB1BUD2,L09,B4DUC,VB4DUC2,L09,1171
B1BUD,JB1BUD1,L18,B1BUD,SB1BUD1,L07,2834
B1BUD,JB1BUD1,L18,B1BUD,TB1BUD1,L08,2531
B1BUD,JB1BUD1,L18,B1BUD,TB1BUD2,L08,204
B1BUD,JB1BUD1,L18,B1BUD,VB1BUD2,L09,154
B1BUD,JB1BUD1,L18,B1BUI,TB1BUI2,L08,435
B1BUD,JB1BUD1,L18,B1BUI,VB1BUI2,L09,581
B1BUD,JB1BUD1,L18,B1BUI,JB1BUI1,L18,4525
B1BUD,JB1BUD1,L18,B1BUI,JB1BUI2,L18,23496
B1BUD,JB1BUD1,L18,B1LAN,JB1LAN2,L18,342
B1BUD,JB1BUD1,L18,B1SVE,JB1SVE1,L18,725
B1BUD,JB1BUD1,L18,B1SVE,JB1SVE3,L18,918
B1BUD,JB1BUD1,L18,B2DOL,JB2DOL3,L18,18
B1BUD,JB1BUD2,L18,B1BUD,SB1BUD2,L07,3676
B1BUD,JB1BUD2,L18,B1BUD,TB1BUD1,L08,210
B1BUD,JB1BUD2,L18,B1BUD,TB1BUD2,L08,3837
B1BUD,JB1BUD2,L18,B1BUD,VB1BUD1,L09,134
B1BUD,JB1BUD2,L18,B1BUD,JB1BUD1,L18,13349
B1BUD,JB1BUD2,L18,B1DRO,TB1DRO2,L08,262
B1BUD,JB1BUD2,L18,B1DRO,VB1DRO2,L09,219
B1BUD,JB1BUD2,L18,B1DRO,JB1DRO2,L18,4727
B1BUD,JB1BUD2,L18,B1LAN,JB1LAN3,L18,1011
B1BUD,JB1BUD2,L18,B1PRV,JB1PRV1,L18,865
B1BUD,JB1BUD2,L18,B1PRV,JB1PRV3,L18,34874
B1BUD,JB1BUD2,L18,B3DER,JB3DER3,L18,32
B1BUD,JB1BUD2,L18,B3JEL,VB3JEL2,L09,229
B1BUD,JB1BUD2,L18,B3JEL,JB3JEL2,L18,18061
B1BUD,JB1BUD2,L18,B3LIM,JB3LIM2,L18,6022
B1BUD,JB1BUD2,L18,B4DUC,JB4DUC1,L18,3222
B1BUD,JB1BUD2,L18,B4DUC,JB4DUC2,L18,30413
B1BUI,TB1BUI1,L08,B1BOR,TB1BOR2,L08,1995
B1BUI,TB1BUI1,L08,B1BUD,TB1BUD1,L08,490
B1BUI,TB1BUI1,L08,B1BUI,SB1BUI1,L07,28764
B1BUI,TB1BUI1,L08,B1BUI,TB1BUI2,L08,4645
B1BUI,TB1BUI1,L08,B1BUI,VB1BUI2,L09,104
B1BUI,TB1BUI1,L08,B1BUI,JB1BUI2,L18,35
B1BUI,TB1BUI1,L08,B1KON,TB1KON2,L08,1853
B1BUI,TB1BUI1,L08,B1KON,TB1KON3,L08,1756
B1BUI,TB1BUI1,L08,B1LEH,TB1LEH3,L08,3581
B1BUI,TB1BUI1,L08,B1PAL,TB1PAL1,L08,583
B1BUI,TB1BUI1,L08,B1PAL,TB1PAL2,L08,248
B1BUI,TB1BUI1,L08,B1PAL,TB1PAL3,L08,9882
B1BUI,TB1BUI1,L08,B1PRM,TB1PRM3,L08,32
B1BUI,TB1BUI1,L08,B1SPI,TB1SPI3,L08,85
B1BUI,TB1BUI1,L08,B1SUL,TB1SUL3,L08,4754
B1BUI,TB1BUI1,L08,B1SVE,TB1SVE1,L08,12336
B1BUI,TB1BUI1,L08,B1SVE,TB1SVE2,L08,13138
B1BUI,TB1BUI1,L08,B1SVE,TB1SVE3,L08,1
B1BUI,TB1BUI1,L08,B1SVE,JB1SVE1,L18,977
B1BUI,TB1BUI1,L08,B1SVE,JB1SVE2,L18,603
B1BUI,TB1BUI1,L08,B1ZID,TB1ZID3,L08,300
B1BUI,TB1BUI1,L08,B2EUR,TB2EUR1,L08,441
B1BUI,TB1BUI1,L08,B2OVS,TB2OVS3,L08,1
B1BUI,TB1BUI1,L08,B5JAZ,TB5JAZ3,L08,73
B1BUI,TB1BUI1,L08,B5KLO,TB5KLO3,L08,44
B1BUI,TB1BUI1,L08,B5VIG,TB5VIG2,L08,52
B1BUI,TB1BUI2,L08,B1BUD,TB1BUD1,L08,7612
B1BUI,TB1BUI2,L08,B1BUI,SB1BUI2,L07,2279
B1BUI,TB1BUI2,L08,B1BUI,TB1BUI1,L08,4720
B1BUI,TB1BUI2,L08,B1BUI,VB1BUI1,L09,40
B1BUI,TB1BUI2,L08,B1BUI,JB1BUI1,L18,138
B1BUI,TB1BUI2,L08,B1DRO,TB1DRO1,L08,94
B1BUI,TB1BUI2,L08,B1LAN,TB1LAN2,L08,189
B1BUI,TB1BUI2,L08,B1PAL,JB1PAL3,L18,68
B1BUI,TB1BUI2,L08,B1SVE,TB1SVE1,L08,1842
B1BUI,TB1BUI2,L08,B1SVE,TB1SVE3,L08,204
B1BUI,TB1BUI2,L08,B2EUR,TB2EUR1,L08,41
B1BUI,VB1BUI1,L09,B1BOR,VB1BOR2,L09,551
B1BUI,VB1BUI1,L09,B1BUD,TB1BUD1,L08,41
B1BUI,VB1BUI1,L09,B1BUI,SB1BUI2,L07,2188
B1BUI,VB1BUI1,L09,B1BUI,TB1BUI1,L08,5108
B1BUI,VB1BUI1,L09,B1BUI,TB1BUI2,L08,110
B1BUI,VB1BUI1,L09,B1BUI,JB1BUI2,L18,26
B1BUI,VB1BUI1,L09,B1KON,VB1KON2,L09,933
B1BUI,VB1BUI1,L09,B1KON,VB1KON3,L09,1313
B1BUI,VB1BUI1,L09,B1LEH,VB1LEH3,L09,510
B1BUI,VB1BUI1,L09,B1MED,VB1MED3,L09,991
B1BUI,VB1BUI1,L09,B1PAL,TB1PAL1,L08,11
B1BUI,VB1BUI1,L09,B1PAL,TB1PAL3,L08,276
B1BUI,VB1BUI1,L09,B1PAL,VB1PAL1,L09,434
B1BUI,VB1BUI1,L09,B1PAL,VB1PAL3,L09,4973
B1BUI,VB1BUI1,L09,B1PRM,VB1PRM3,L09,131
B1BUI,VB1BUI1,L09,B1RDL,VB1RDL2,L09,9
B1BUI,VB1BUI1,L09,B1SUL,TB1SUL3,L08,386
B1BUI,VB1BUI1,L09,B1SUL,VB1SUL2,L09,112
B1BUI,VB1BUI1,L09,B1SUL,VB1SUL3,L09,3904
B1BUI,VB1BUI1,L09,B1SVE,TB1SVE1,L08,358
B1BUI,VB1BUI1,L09,B1SVE,TB1SVE2,L08,429
B1BUI,VB1BUI1,L09,B1SVE,VB1SVE1,L09,3065
B1BUI,VB1BUI1,L09,B1SVE,VB1SVE2,L09,3841
B1BUI,VB1BUI1,L09,B1SVE,VB1SVE3,L09,19
B1BUI,VB1BUI1,L09,B1SVE,JB1SVE1,L18,906
B1BUI,VB1BUI1,L09,B1SVE,JB1SVE2,L18,518
B1BUI,VB1BUI2,L09,B1BOR,VB1BOR1,L09,0
B1BUI,VB1BUI2,L09,B1BUD,TB1BUD1,L08,274
B1BUI,VB1BUI2,L09,B1BUD,VB1BUD1,L09,4529
B1BUI,VB1BUI2,L09,B1BUD,VB1BUD2,L09,331
B1BUI,VB1BUI2,L09,B1BUI,SB1BUI1,L07,1914
B1BUI,VB1BUI2,L09,B1BUI,TB1BUI1,L08,197
B1BUI,VB1BUI2,L09,B1BUI,TB1BUI2,L08,1456
B1BUI,VB1BUI2,L09,B1BUI,JB1BUI1,L18,95
B1BUI,VB1BUI2,L09,B1DRO,VB1DRO1,L09,576
B1BUI,VB1BUI2,L09,B1SVE,VB1SVE1,L09,620
B1BUI,VB1BUI2,L09,B1SVE,VB1SVE3,L09,198
B1BUI,VB1BUI2,L09,B4PUP,VB4PUP1,L09,0
B1BUI,JB1BUI1,L18,B1BUD,TB1BUD1,L08,90
B1BUI,JB1BUI1,L18,B1BUD,JB1BUD1,L18,4047
B1BUI,JB1BUI1,L18,B1BUI,SB1BUI1,L07,6952
B1BUI,JB1BUI1,L18,B1BUI,TB1BUI1,L08,5576
B1BUI,JB1BUI1,L18,B1BUI,TB1BUI2,L08,215
B1BUI,JB1BUI1,L18,B1BUI,VB1BUI2,L09,239
B1BUI,JB1BUI1,L18,B1HUN,JB1HUN3,L18,120
B1BUI,JB1BUI1,L18,B1KON,JB1KON2,L18,346
B1BUI,JB1BUI1,L18,B1KON,JB1KON3,L18,1492
B1BUI,JB1BUI1,L18,B1KUP,JB1KUP3,L18,65
B1BUI,JB1BUI1,L18,B1LEH,JB1LEH3,L18,825
